identifiant GO	définition	occurence	pvalue
GO:0030798	F:trans-aconitate 2-methyltransferase activity	{'GO:0000006': 0}	1.0
GO:0030880	C:RNA polymerase complex	{'GO:0000006': 0}	1.0
GO:0030894	C:replisome	{'GO:0000006': 0}	1.0
GO:0030955	F:potassium ion binding	{'GO:0000006': 0}	1.0
GO:0030961	P:peptidyl-arginine hydroxylation	{'GO:0000006': 0}	1.0
GO:0030964	C:NADH dehydrogenase complex	{'GO:0000006': 0}	1.0
GO:0030973	F:molybdate ion binding	{'GO:0000006': 0}	1.0
GO:0030975	F:thiamine binding	{'GO:0000006': 0}	1.0
GO:0030976	F:thiamine pyrophosphate binding	{'GO:0000006': 0}	1.0
GO:0030980	P:alpha-glucan catabolic process	{'GO:0000006': 0}	1.0
GO:0030983	F:mismatched DNA binding	{'GO:0000006': 0}	1.0
GO:0031004	C:potassium ion-transporting ATPase complex	{'GO:0000006': 0}	1.0
GO:0031071	F:cysteine desulfurase activity	{'GO:0000006': 0}	1.0
GO:0031072	F:heat shock protein binding	{'GO:0000006': 0}	1.0
GO:0031118	P:rRNA pseudouridine synthesis	{'GO:0000006': 0}	1.0
GO:0031119	P:tRNA pseudouridine synthesis	{'GO:0000006': 0}	1.0
GO:0031132	F:serine 3-dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0031162	P:sulfur incorporation into metallo-sulfur cluster	{'GO:0000006': 0}	1.0
GO:0031167	P:rRNA methylation	{'GO:0000006': 0}	1.0
GO:0031177	F:phosphopantetheine binding	{'GO:0000006': 0}	1.0
GO:0031220	F:maltodextrin phosphorylase activity	{'GO:0000006': 0}	1.0
GO:0031224	C:intrinsic component of membrane	{'GO:0000006': 0}	1.0
GO:0031225	C:anchored component of membrane	{'GO:0000006': 0}	1.0
GO:0031226	C:intrinsic component of plasma membrane	{'GO:0000006': 0}	1.0
GO:0031230	C:intrinsic component of cell outer membrane	{'GO:0000006': 0}	1.0
GO:0031234	C:extrinsic component of cytoplasmic side of plasma membrane	{'GO:0000006': 0}	1.0
GO:0031235	C:intrinsic component of the cytoplasmic side of the plasma membrane	{'GO:0000006': 0}	1.0
GO:0031236	C:extrinsic component of periplasmic side of plasma membrane	{'GO:0000006': 0}	1.0
GO:0031237	C:intrinsic component of periplasmic side of plasma membrane	{'GO:0000006': 0}	1.0
GO:0031240	C:external side of cell outer membrane	{'GO:0000006': 0}	1.0
GO:0031241	C:periplasmic side of cell outer membrane	{'GO:0000006': 0}	1.0
GO:0031246	C:intrinsic component of periplasmic side of cell outer membrane	{'GO:0000006': 0}	1.0
GO:0031250	C:anaerobic ribonucleoside-triphosphate reductase complex	{'GO:0000006': 0}	1.0
GO:0031280	P:negative regulation of cyclase activity	{'GO:0000006': 0}	1.0
GO:0031297	P:replication fork processing	{'GO:0000006': 0}	1.0
GO:0031346	P:positive regulation of cell projection organization	{'GO:0000006': 0}	1.0
GO:0031362	C:anchored component of external side of plasma membrane	{'GO:0000006': 0}	1.0
GO:0031365	P:N-terminal protein amino acid modification	{'GO:0000006': 0}	1.0
GO:0031388	P:organic acid phosphorylation	{'GO:0000006': 0}	1.0
GO:0031400	P:negative regulation of protein modification process	{'GO:0000006': 0}	1.0
GO:0031402	F:sodium ion binding	{'GO:0000006': 0}	1.0
GO:0031403	F:lithium ion binding	{'GO:0000006': 0}	1.0
GO:0031404	F:chloride ion binding	{'GO:0000006': 0}	1.0
GO:0031405	F:lipoic acid binding	{'GO:0000006': 0}	1.0
GO:0031418	F:L-ascorbic acid binding	{'GO:0000006': 0}	1.0
GO:0031419	F:cobalamin binding	{'GO:0000006': 0}	1.0
GO:0031420	F:alkali metal ion binding	{'GO:0000006': 0}	1.0
GO:0031421	C:invertasome	{'GO:0000006': 0}	1.0
GO:0031427	P:response to methotrexate	{'GO:0000006': 0}	1.0
GO:0031438	P:negative regulation of mRNA cleavage	{'GO:0000006': 0}	1.0
GO:0031439	P:positive regulation of mRNA cleavage	{'GO:0000006': 0}	1.0
GO:0031460	P:glycine betaine transport	{'GO:0000006': 0}	1.0
GO:0031471	C:ethanolamine degradation polyhedral organelle	{'GO:0000006': 0}	1.0
GO:0031522	C:cell envelope Sec protein transport complex	{'GO:0000006': 0}	1.0
GO:0031554	P:regulation of DNA-templated transcription, termination	{'GO:0000006': 0}	1.0
GO:0031555	P:transcriptional attenuation	{'GO:0000006': 0}	1.0
GO:0031556	P:transcriptional attenuation by ribosome	{'GO:0000006': 0}	1.0
GO:0031564	P:transcription antitermination	{'GO:0000006': 0}	1.0
GO:0031638	P:zymogen activation	{'GO:0000006': 0}	1.0
GO:0031648	P:protein destabilization	{'GO:0000006': 0}	1.0
GO:0031668	P:cellular response to extracellular stimulus	{'GO:0000006': 0}	1.0
GO:0031669	P:cellular response to nutrient levels	{'GO:0000006': 0}	1.0
GO:0031670	P:cellular response to nutrient	{'GO:0000006': 0}	1.0
GO:0031956	F:medium-chain fatty acid-CoA ligase activity	{'GO:0000006': 0}	1.0
GO:0031992	F:energy transducer activity	{'GO:0000006': 0}	1.0
GO:0032025	P:response to cobalt ion	{'GO:0000006': 0}	1.0
GO:0032026	P:response to magnesium ion	{'GO:0000006': 0}	1.0
GO:0032049	P:cardiolipin biosynthetic process	{'GO:0000006': 0}	1.0
GO:0032055	P:negative regulation of translation in response to stress	{'GO:0000006': 0}	1.0
GO:0032067	F:type IV site-specific deoxyribonuclease activity	{'GO:0000006': 0}	1.0
GO:0032091	P:negative regulation of protein binding	{'GO:0000006': 0}	1.0
GO:0032110	P:regulation of protein histidine kinase activity	{'GO:0000006': 0}	1.0
GO:0032131	F:alkylated DNA binding	{'GO:0000006': 0}	1.0
GO:0032135	F:DNA insertion or deletion binding	{'GO:0000006': 0}	1.0
GO:0032136	F:adenine/cytosine mispair binding	{'GO:0000006': 0}	1.0
GO:0032150	P:ubiquinone biosynthetic process from chorismate	{'GO:0000006': 0}	1.0
GO:0032153	C:cell division site	{'GO:0000006': 0}	1.0
GO:0032194	P:ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	{'GO:0000006': 0}	1.0
GO:0032196	P:transposition	{'GO:0000006': 0}	1.0
GO:0032238	P:adenosine transport	{'GO:0000006': 0}	1.0
GO:0032259	P:methylation	{'GO:0000006': 0}	1.0
GO:0032261	P:purine nucleotide salvage	{'GO:0000006': 0}	1.0
GO:0032263	P:GMP salvage	{'GO:0000006': 0}	1.0
GO:0032264	P:IMP salvage	{'GO:0000006': 0}	1.0
GO:0032265	P:XMP salvage	{'GO:0000006': 0}	1.0
GO:0032267	F:tRNA(Ile)-lysidine synthase activity	{'GO:0000006': 0}	1.0
GO:0032272	P:negative regulation of protein polymerization	{'GO:0000006': 0}	1.0
GO:0032297	P:negative regulation of DNA-dependent DNA replication initiation	{'GO:0000006': 0}	1.0
GO:0032298	P:positive regulation of DNA-dependent DNA replication initiation	{'GO:0000006': 0}	1.0
GO:0032299	C:ribonuclease H2 complex	{'GO:0000006': 0}	1.0
GO:0032300	C:mismatch repair complex	{'GO:0000006': 0}	1.0
GO:0032324	P:molybdopterin cofactor biosynthetic process	{'GO:0000006': 0}	1.0
GO:0032329	P:serine transport	{'GO:0000006': 0}	1.0
GO:0032357	F:oxidized purine DNA binding	{'GO:0000006': 0}	1.0
GO:0032359	P:provirus excision	{'GO:0000006': 0}	1.0
GO:0032361	P:pyridoxal phosphate catabolic process	{'GO:0000006': 0}	1.0
GO:0032412	P:regulation of ion transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0032413	P:negative regulation of ion transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0032414	P:positive regulation of ion transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0032445	P:fructose import	{'GO:0000006': 0}	1.0
GO:0032448	F:DNA hairpin binding	{'GO:0000006': 0}	1.0
GO:0032450	F:maltose alpha-glucosidase activity	{'GO:0000006': 0}	1.0
GO:0032453	F:histone demethylase activity (H3-K4 specific)	{'GO:0000006': 0}	1.0
GO:0032462	P:regulation of protein homooligomerization	{'GO:0000006': 0}	1.0
GO:0032466	P:negative regulation of cytokinesis	{'GO:0000006': 0}	1.0
GO:0032467	P:positive regulation of cytokinesis	{'GO:0000006': 0}	1.0
GO:0032506	P:cytokinetic process	{'GO:0000006': 0}	1.0
GO:0032508	P:DNA duplex unwinding	{'GO:0000006': 0}	1.0
GO:0032549	F:ribonucleoside binding	{'GO:0000006': 0}	1.0
GO:0032553	F:ribonucleotide binding	{'GO:0000006': 0}	1.0
GO:0032556	F:pyrimidine deoxyribonucleotide binding	{'GO:0000006': 0}	1.0
GO:0032561	F:guanyl ribonucleotide binding	{'GO:0000006': 0}	1.0
GO:0032564	F:dATP binding	{'GO:0000006': 0}	1.0
GO:0032567	F:dGTP binding	{'GO:0000006': 0}	1.0
GO:0032775	P:DNA methylation on adenine	{'GO:0000006': 0}	1.0
GO:0032781	P:positive regulation of ATPase activity	{'GO:0000006': 0}	1.0
GO:0032784	P:regulation of DNA-templated transcription, elongation	{'GO:0000006': 0}	1.0
GO:0032790	P:ribosome disassembly	{'GO:0000006': 0}	1.0
GO:0032794	F:GTPase activating protein binding	{'GO:0000006': 0}	1.0
GO:0032843	F:hydroperoxide reductase activity	{'GO:0000006': 0}	1.0
GO:0032885	P:regulation of polysaccharide biosynthetic process	{'GO:0000006': 0}	1.0
GO:0032889	P:regulation of vacuole fusion, non-autophagic	{'GO:0000006': 0}	1.0
GO:0032951	P:regulation of beta-glucan biosynthetic process	{'GO:0000006': 0}	1.0
GO:0032955	P:regulation of division septum assembly	{'GO:0000006': 0}	1.0
GO:0032973	P:amino acid export across plasma membrane	{'GO:0000006': 0}	1.0
GO:0032977	F:membrane insertase activity	{'GO:0000006': 0}	1.0
GO:0032978	P:protein insertion into membrane from inner side	{'GO:0000006': 0}	1.0
GO:0032984	P:protein-containing complex disassembly	{'GO:0000006': 0}	1.0
GO:0032991	C:protein-containing complex	{'GO:0000006': 0}	1.0
GO:0032993	C:protein-DNA complex	{'GO:0000006': 0}	1.0
GO:0033014	P:tetrapyrrole biosynthetic process	{'GO:0000006': 0}	1.0
GO:0033051	P:aminophosphonate metabolic process	{'GO:0000006': 0}	1.0
GO:0033094	F:butane-1,4-diamine:2-oxoglutarate aminotransferase activity	{'GO:0000006': 0}	1.0
GO:0033120	P:positive regulation of RNA splicing	{'GO:0000006': 0}	1.0
GO:0033194	P:response to hydroperoxide	{'GO:0000006': 0}	1.0
GO:0033195	P:response to alkyl hydroperoxide	{'GO:0000006': 0}	1.0
GO:0033201	F:alpha-1,4-glucan synthase activity	{'GO:0000006': 0}	1.0
GO:0033202	C:DNA helicase complex	{'GO:0000006': 0}	1.0
GO:0033212	P:iron import into cell	{'GO:0000006': 0}	1.0
GO:0033214	P:siderophore-dependent iron import into cell	{'GO:0000006': 0}	1.0
GO:0033215	P:reductive iron assimilation	{'GO:0000006': 0}	1.0
GO:0033228	P:cysteine export across plasma membrane	{'GO:0000006': 0}	1.0
GO:0033229	F:cysteine transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0033281	C:TAT protein transport complex	{'GO:0000006': 0}	1.0
GO:0033296	F:rhamnose binding	{'GO:0000006': 0}	1.0
GO:0033320	P:UDP-D-xylose biosynthetic process	{'GO:0000006': 0}	1.0
GO:0033345	P:asparagine catabolic process via L-aspartate	{'GO:0000006': 0}	1.0
GO:0033353	P:S-adenosylmethionine cycle	{'GO:0000006': 0}	1.0
GO:0033359	P:lysine biosynthetic process via diaminopimelate and N-succinyl-2-amino-6-ketopimelate	{'GO:0000006': 0}	1.0
GO:0033384	P:geranyl diphosphate biosynthetic process	{'GO:0000006': 0}	1.0
GO:0033387	P:putrescine biosynthetic process from ornithine	{'GO:0000006': 0}	1.0
GO:0033388	P:putrescine biosynthetic process from arginine	{'GO:0000006': 0}	1.0
GO:0033389	P:putrescine biosynthetic process from arginine, using agmatinase	{'GO:0000006': 0}	1.0
GO:0033468	P:CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	{'GO:0000006': 0}	1.0
GO:0033477	P:S-methylmethionine metabolic process	{'GO:0000006': 0}	1.0
GO:0033499	P:galactose catabolic process via UDP-galactose	{'GO:0000006': 0}	1.0
GO:0033512	P:L-lysine catabolic process to acetyl-CoA via saccharopine	{'GO:0000006': 0}	1.0
GO:0033518	P:myo-inositol hexakisphosphate dephosphorylation	{'GO:0000006': 0}	1.0
GO:0033528	P:S-methylmethionine cycle	{'GO:0000006': 0}	1.0
GO:0033539	P:fatty acid beta-oxidation using acyl-CoA dehydrogenase	{'GO:0000006': 0}	1.0
GO:0033542	P:fatty acid beta-oxidation, unsaturated, even number	{'GO:0000006': 0}	1.0
GO:0033543	P:fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway	{'GO:0000006': 0}	1.0
GO:0033558	F:protein deacetylase activity	{'GO:0000006': 0}	1.0
GO:0033567	P:DNA replication, Okazaki fragment processing	{'GO:0000006': 0}	1.0
GO:0033573	C:high-affinity iron permease complex	{'GO:0000006': 0}	1.0
GO:0033585	P:L-phenylalanine biosynthetic process from chorismate via phenylpyruvate	{'GO:0000006': 0}	1.0
GO:0033587	P:shikimate biosynthetic process	{'GO:0000006': 0}	1.0
GO:0033592	F:RNA strand annealing activity	{'GO:0000006': 0}	1.0
GO:0033608	F:formyl-CoA transferase activity	{'GO:0000006': 0}	1.0
GO:0033611	P:oxalate catabolic process	{'GO:0000006': 0}	1.0
GO:0033613	F:activating transcription factor binding	{'GO:0000006': 0}	1.0
GO:0033644	C:host cell membrane	{'GO:0000006': 0}	1.0
GO:0033673	P:negative regulation of kinase activity	{'GO:0000006': 0}	1.0
GO:0033677	F:DNA/RNA helicase activity	{'GO:0000006': 0}	1.0
GO:0033683	P:nucleotide-excision repair, DNA incision	{'GO:0000006': 0}	1.0
GO:0033711	F:4-phosphoerythronate dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0033721	F:aldehyde dehydrogenase (NADP+) activity	{'GO:0000006': 0}	1.0
GO:0033737	F:1-pyrroline dehydrogenase activity	{'GO:0000006': 0}	1.0
GO:0033739	F:preQ1 synthase activity	{'GO:0000006': 0}	1.0
GO:0033743	F:peptide-methionine (R)-S-oxide reductase activity	{'GO:0000006': 0}	1.0
GO:0033744	F:L-methionine:thioredoxin-disulfide S-oxidoreductase activity	{'GO:0000006': 0}	1.0
GO:0033745	F:L-methionine-(R)-S-oxide reductase activity	{'GO:0000006': 0}	1.0
GO:0033748	F:hydrogenase (acceptor) activity	{'GO:0000006': 0}	1.0
GO:0033764	F:steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	{'GO:0000006': 0}	1.0
GO:0033785	F:heptose 7-phosphate kinase activity	{'GO:0000006': 0}	1.0
GO:0033786	F:heptose-1-phosphate adenylyltransferase activity	{'GO:0000006': 0}	1.0
GO:0033797	F:selenate reductase activity	{'GO:0000006': 0}	1.0
GO:0033812	F:3-oxoadipyl-CoA thiolase activity	{'GO:0000006': 0}	1.0
GO:0033817	F:beta-ketoacyl-acyl-carrier-protein synthase II activity	{'GO:0000006': 0}	1.0
GO:0033818	F:beta-ketoacyl-acyl-carrier-protein synthase III activity	{'GO:0000006': 0}	1.0
GO:0033819	F:lipoyl(octanoyl) transferase activity	{'GO:0000006': 0}	1.0
GO:0033831	F:kojibiose phosphorylase activity	{'GO:0000006': 0}	1.0
GO:0033856	F:pyridoxine 5'-phosphate synthase activity	{'GO:0000006': 0}	1.0
GO:0033862	F:UMP kinase activity	{'GO:0000006': 0}	1.0
GO:0033863	F:ribose 1,5-bisphosphate phosphokinase activity	{'GO:0000006': 0}	1.0
GO:0033883	F:pyridoxal phosphatase activity	{'GO:0000006': 0}	1.0
GO:0033890	F:ribonuclease D activity	{'GO:0000006': 0}	1.0
GO:0033897	F:ribonuclease T2 activity	{'GO:0000006': 0}	1.0
GO:0033969	F:gamma-glutamyl-gamma-aminobutyrate hydrolase activity	{'GO:0000006': 0}	1.0
GO:0033971	F:hydroxyisourate hydrolase activity	{'GO:0000006': 0}	1.0
GO:0033982	F:3-dehydro-L-gulonate-6-phosphate decarboxylase activity	{'GO:0000006': 0}	1.0
GO:0034015	F:L-ribulose-5-phosphate 3-epimerase activity	{'GO:0000006': 0}	1.0
GO:0034017	F:trans-2-decenoyl-acyl-carrier-protein isomerase activity	{'GO:0000006': 0}	1.0
GO:0034023	F:5-(carboxyamino)imidazole ribonucleotide mutase activity	{'GO:0000006': 0}	1.0
GO:0034024	F:glutamate-putrescine ligase activity	{'GO:0000006': 0}	1.0
GO:0034028	F:5-(carboxyamino)imidazole ribonucleotide synthase activity	{'GO:0000006': 0}	1.0
GO:0034039	F:8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	{'GO:0000006': 0}	1.0
GO:0034040	F:ATPase-coupled lipid transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0034057	F:RNA strand-exchange activity	{'GO:0000006': 0}	1.0
GO:0034194	P:D-galactonate catabolic process	{'GO:0000006': 0}	1.0
GO:0034195	P:L-galactonate catabolic process	{'GO:0000006': 0}	1.0
GO:0034198	P:cellular response to amino acid starvation	{'GO:0000006': 0}	1.0
GO:0034200	F:D,D-heptose 1,7-bisphosphate phosphatase activity	{'GO:0000006': 0}	1.0
GO:0034203	P:glycolipid translocation	{'GO:0000006': 0}	1.0
GO:0034204	P:lipid translocation	{'GO:0000006': 0}	1.0
GO:0034213	P:quinolinate catabolic process	{'GO:0000006': 0}	1.0
GO:0034214	P:protein hexamerization	{'GO:0000006': 0}	1.0
GO:0034219	P:carbohydrate transmembrane transport	{'GO:0000006': 0}	1.0
GO:0034220	P:ion transmembrane transport	{'GO:0000006': 0}	1.0
GO:0034224	P:cellular response to zinc ion starvation	{'GO:0000006': 0}	1.0
GO:0034227	P:tRNA thio-modification	{'GO:0000006': 0}	1.0
GO:0034228	F:ethanolamine transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0034257	F:nicotinamide riboside transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0034258	P:nicotinamide riboside transport	{'GO:0000006': 0}	1.0
GO:0034260	P:negative regulation of GTPase activity	{'GO:0000006': 0}	1.0
GO:0034289	P:detection of maltose stimulus	{'GO:0000006': 0}	1.0
GO:0034335	F:DNA negative supercoiling activity	{'GO:0000006': 0}	1.0
GO:0034336	F:misfolded RNA binding	{'GO:0000006': 0}	1.0
GO:0034337	P:RNA folding	{'GO:0000006': 0}	1.0
GO:0034338	F:short-chain carboxylesterase activity	{'GO:0000006': 0}	1.0
GO:0034353	F:RNA pyrophosphohydrolase activity	{'GO:0000006': 0}	1.0
GO:0034355	P:NAD salvage	{'GO:0000006': 0}	1.0
GO:0034386	F:4-aminobutyrate:2-oxoglutarate transaminase activity	{'GO:0000006': 0}	1.0
GO:0034401	P:chromatin organization involved in regulation of transcription	{'GO:0000006': 0}	1.0
GO:0034414	P:tRNA 3'-trailer cleavage, endonucleolytic	{'GO:0000006': 0}	1.0
GO:0034419	F:L-2-hydroxyglutarate oxidase activity	{'GO:0000006': 0}	1.0
GO:0034421	P:post-translational protein acetylation	{'GO:0000006': 0}	1.0
GO:0034458	F:3'-5' RNA helicase activity	{'GO:0000006': 0}	1.0
GO:0034470	P:ncRNA processing	{'GO:0000006': 0}	1.0
GO:0034552	P:respiratory chain complex II assembly	{'GO:0000006': 0}	1.0
GO:0034567	F:chromate reductase activity	{'GO:0000006': 0}	1.0
GO:0034599	P:cellular response to oxidative stress	{'GO:0000006': 0}	1.0
GO:0034605	P:cellular response to heat	{'GO:0000006': 0}	1.0
GO:0034611	F:oligoribonucleotidase activity	{'GO:0000006': 0}	1.0
GO:0034614	P:cellular response to reactive oxygen species	{'GO:0000006': 0}	1.0
GO:0034618	F:arginine binding	{'GO:0000006': 0}	1.0
GO:0034620	P:cellular response to unfolded protein	{'GO:0000006': 0}	1.0
GO:0034622	P:cellular protein-containing complex assembly	{'GO:0000006': 0}	1.0
GO:0034628	P:'de novo' NAD biosynthetic process from aspartate	{'GO:0000006': 0}	1.0
GO:0034634	F:glutathione transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0034639	F:L-amino acid efflux transmembrane transporter activity	{'GO:0000006': 0}	1.0
GO:0034644	P:cellular response to UV	{'GO:0000006': 0}	1.0
GO:0034656	P:nucleobase-containing small molecule catabolic process	{'GO:0000006': 0}	1.0
GO:0034661	P:ncRNA catabolic process	{'GO:0000006': 0}	1.0
GO:0034700	F:allulose 6-phosphate 3-epimerase activity	{'GO:0000006': 0}	1.0
GO:0034702	C:ion channel complex	{'GO:0000006': 0}	1.0
GO:0034707	C:chloride channel complex	{'GO:0000006': 0}	1.0
GO:0034722	F:gamma-glutamyl-peptidase activity	{'GO:0000006': 0}	1.0
GO:0034755	P:iron ion transmembrane transport	{'GO:0000006': 0}	1.0
GO:0034765	P:regulation of ion transmembrane transport	{'GO:0000006': 0}	1.0
GO:0034775	P:glutathione transmembrane transport	{'GO:0000006': 0}	1.0
GO:0034979	F:NAD-dependent protein deacetylase activity	{'GO:0000006': 0}	1.0
GO:0034983	P:peptidyl-lysine deacetylation	{'GO:0000006': 0}	1.0
GO:0034986	F:iron chaperone activity	{'GO:0000006': 0}	1.0
GO:0035312	F:5'-3' exodeoxyribonuclease activity	{'GO:0000006': 0}	1.0
GO:0035335	P:peptidyl-tyrosine dephosphorylation	{'GO:0000006': 0}	1.0
GO:0035344	P:hypoxanthine transport	{'GO:0000006': 0}	1.0
GO:0035350	P:FAD transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035368	F:selenocysteine insertion sequence binding	{'GO:0000006': 0}	1.0
GO:0035429	P:gluconate transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035433	P:acetate transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035435	P:phosphate ion transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035438	F:cyclic-di-GMP binding	{'GO:0000006': 0}	1.0
GO:0035442	P:dipeptide transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035443	P:tripeptide transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035444	P:nickel cation transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035460	F:L-ascorbate 6-phosphate lactonase activity	{'GO:0000006': 0}	1.0
GO:0035485	F:adenine/guanine mispair binding	{'GO:0000006': 0}	1.0
GO:0035515	F:oxidative RNA demethylase activity	{'GO:0000006': 0}	1.0
GO:0035524	P:proline transmembrane transport	{'GO:0000006': 0}	1.0
GO:0035527	F:3-hydroxypropionate dehydrogenase (NADP+) activity	{'GO:0000006': 0}	1.0
GO:0035529	F:NADH pyrophosphatase activity	{'GO:0000006': 0}	1.0
GO:0035539	F:8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	{'GO:0000006': 0}	1.0
GO:0035552	P:oxidative single-stranded DNA demethylation	{'GO:0000006': 0}	1.0
GO:0035553	P:oxidative single-stranded RNA demethylation	{'GO:0000006': 0}	1.0
GO:0035556	P:intracellular signal transduction	{'GO:0000006': 0}	1.0
GO:0035596	F:methylthiotransferase activity	{'GO:0000006': 0}	1.0
GO:0035597	F:N6-isopentenyladenosine methylthiotransferase activity	{'GO:0000006': 0}	1.0
